ID,DESCRIPTION,STATUS,CREATED,WORKER_ID,TRIGGERED,PREDICTION
0612daef9af2420eb752be26b8ced16d,"Another type of strategy is an algorithm. An algorithm is a problem-solving formula that provides you with step-by-step instructions used to achieve a desired outcome (Kahneman, 2011). You can think of an algorithm as a recipe with highly detailed instructions that produce the same result every time they are performed. Algorithms are used frequently in our everyday lives, especially in computer science. When you run a search on the Internet, search engines like Google use algorithms to decide which entries will appear first in your list of results. Facebook also uses algorithms to decide which posts to display on your newsfeed. Can you identify other situations in which algorithms are used",unusable,2019-07-24 22:37:28.196,A1MM77T120I6M8,,Ham
a9fa48fe759e4a7bab6da4a38a146974,"Another useful heuristic is the practice of accomplishing a large goal or task by breaking it into a series of smaller steps. Students often use this common method to complete a large research project or long essay for school. For example, students typically brainstorm, develop a thesis or main topic, research the chosen topic, organize their information into an outline, write a rough draft, revise and edit the rough draft, develop a final draft, organize the references list, and proofread their work before turning in the project. The large task becomes less overwhelming when it is broken down into a series of small steps",unusable,2019-07-24 22:37:49.29,A1MM77T120I6M8,,Ham
8c8df8bcae874aa69d0a1e354ce405ad,"Functional fixedness is a type of mental set where you cannot perceive an object being used for something other than what it was designed for. During the Apollo 13 mission to the moon, NASA engineers at Mission Control had to overcome functional fixedness to save the lives of the astronauts aboard the spacecraft. An explosion in a module of the spacecraft damaged multiple systems. The astronauts were in danger of being poisoned by rising levels of carbon dioxide because of problems with the carbon dioxide filters. The engineers found a way for the astronauts to use spare plastic bags, tape, and air hoses to create a makeshift air filter, which saved the lives of the astronauts.",unusable,2019-07-24 22:55:14.209,A1MM77T120I6M8,,Ham
e389cc2f546841ebb1a4e2a9e2bb6c77,"This technology could be used in school athletic programs, to help athletes learn how to perform better. They could place them around the playing field and use the data to see who needs to learn what.",unusable,2019-07-24 23:40:49.415,A31A4YKVSOYRVS,,Ham
9c1146d7a65d42e2928f37690f2e6981,The military could use it to get videos of areas where it is normally not allowed,unusable,2019-07-26 21:06:38.203,A2S75O867RJG0I,,Ham
b63d80504b7349f7b5145dba75b40960,Hikers could take photos without the need to lug a camera of other heavy equipment so they could explore remote parts of the world,unusable,2019-07-26 21:07:45.834,A2S75O867RJG0I,,Ham
4628926af0e64c5a9edf3c69a9ace370,We could have a court side views for sporting events ,unusable,2019-07-26 21:11:10.148,A2S75O867RJG0I,,Ham
cc6e934c71a74088ba4b6ee2e51cf842,Divers could use to get pictures of the ocean while diving if it was water proof.,unusable,2019-07-26 21:14:33.437,A2S75O867RJG0I,,Ham
54e2e18e87ec432cacfcb3369f65b40d,I watch type scanner that goes for things or people in front of them at good distance.,unusable,2019-07-28 17:29:23.299,AH31QLJ57XC8W,,Ham
b8844ad8ebbe4c15a0f41560c2356482,A pair of glasses that you place on your face and then loo through to scanner the area and it goes to a computer system online,unusable,2019-07-28 17:30:05.475,AH31QLJ57XC8W,,Ham
9a3d7a2e73c4462683fe1884c14c1cf6,A structure in you garden that sits in the ground and scans the area,unusable,2019-07-28 17:30:39.936,AH31QLJ57XC8W,,Ham
409eb19a55f54f42936d65abd6cc31fc,A MP3 size scanner that when places on a table picks up things for mils away,unusable,2019-07-28 17:31:23.326,AH31QLJ57XC8W,,Ham
a98f15c015684946be6856f3cdce29cc,A charm you wear on you belt to scanne thigns with ut noticing and have the  data in the cloud system,unusable,2019-07-28 17:32:19.445,AH31QLJ57XC8W,,Ham
44d106a3b9744e36b4889fed8eb90bab,A piece of material places in you shoes to pick up data as you are going though everyday life and working out picking up data and set to a system and alerts you on how to pick better choics ,unusable,2019-07-28 17:33:28.938,AH31QLJ57XC8W,,Ham
bed1719de1b4480f96813404b7801db2,An attachment places on phone to listen to sounds and help you remember data and details needed for other ventures,unusable,2019-07-28 17:35:23.761,AH31QLJ57XC8W,,Ham
d7de1a1132534a458afdce6296e42504,A peace of cloths that modes to the body and gives out details of issues thats  happenign and ways to helpe being sent to your email,unusable,2019-07-28 17:40:06.642,AH31QLJ57XC8W,,Ham
9c5ff7573b4743c6b5020662f7c88053,A picture frame sensor to the fabrics in the room that give off other ideas for clothing options,unusable,2019-07-28 17:42:07.221,AH31QLJ57XC8W,,Ham
2f912fb14e4e48f8818d8457d606aa34,I think a necklace or pendent you can wear that picks up the fabrics around you and gives you ideas of what matches with other  peaces of jewelry ,unusable,2019-07-28 17:46:15.991,AH31QLJ57XC8W,,Ham
8e52b3f398c34dedbbb0550c00d2bc6d,A tablet sve screen that when touches a fabric sends data to its servers t pick out other liked fabrics and things for you to pay,unusable,2019-07-28 17:50:17.173,AH31QLJ57XC8W,,Ham
3139e5a0e272412892b6ee3e072dcac5,A pencil or pen to write out what you need to send it to the servers to search for discounts and upload to store card,unusable,2019-07-28 17:56:18.609,AH31QLJ57XC8W,,Ham
c153a1604a13486faa59fcf5743ebe68,A thing you can place in you under garments to pick up body guidance for the future in heath,unusable,2019-07-28 18:02:39.138,AH31QLJ57XC8W,,Ham
