ID,CHALLENGE,CREATED,DESCRIPTION,HIT_ID,STATUS,WORKER_ID,LENGTH,SPAM
cad9cc2ba18e45539b8c13d8e65c6ae0,cscw19-1-description-label,2019-03-23 09:42:53.799,Use it on furniture using school class room table.,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AUPRMVUM25CSP,50,ham
cb8708d1c70a4c278d0278b9484967bc,cscw19-1-description-label,2019-03-23 09:41:09.506,Use it on furniture using pattern match the exterior room.,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AUPRMVUM25CSP,58,ham
6109c962153445898e4426e1d4b0d733,cscw19-1-image-label,2019-03-22 16:07:22.689,A smart glove that can act as a phone or multimedia device.,36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2RUHO7I7Y4XFA,59,ham
f7b8ebaece4a4dbaa348e556d31c2233,cscw19-1-description-label,2019-03-23 09:37:47.28,Use it on furniture using dining table in the kitchen room.,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AUPRMVUM25CSP,59,ham
92e40b4eb8e64af79e4e3fe135b52f05,cscw19-1-imageAndDescription-label,2019-03-12 15:42:30.534,use of touch pillows to monitor temperature changes at night,3P7RGTLO6EKHTPUGESIOWO1FP7EAKV,unreviewed,A2N825X4R5H7EK,60,ham
5878f759ae6a4b4e9dac4135aebcd5c0,cscw19-1-description-label,2019-03-23 09:39:23.104,Use it on furniture to draw different pattern using living room.,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AUPRMVUM25CSP,64,ham
7eb3041519324ccd86e64b63b1f5464b,cscw19-1-image-label,2019-03-22 22:30:42.878,Use on a washing machine to set the wash settings and start the cycle.,36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2O7V3NTBF9RRE,70,ham
ad0a365d2b4d4c31af5437aa301aed04,cscw19-1-image-label,2019-03-22 16:02:31.304,A ball that was coated so that it's like a controller shape like an orb,36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2RUHO7I7Y4XFA,71,ham
dbc2212335b24051a35274a4a52f512e,cscw19-1-image-label,2019-03-22 16:05:50.673,A projector screen that can be extended and retracted with this coating.,36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2RUHO7I7Y4XFA,72,ham
9067a7637ee04867bf9060d3e83b6f58,cscw19-1-imageAndDescription-label,2019-03-12 16:31:29.79,Shoes could have a touch screen to store your steps and fitness information.,3P7RGTLO6EKHTPUGESIOWO1FP7EAKV,unreviewed,A2OVX9UW5WANQE,76,ham
bd5ec1f8bd694cbfb4e1d04cc6c0e6bb,cscw19-1-imageAndDescription-label,2019-03-12 16:27:07.258,A shower curtain could be used as a very large screen for television viewing.,3P7RGTLO6EKHTPUGESIOWO1FP7EAKV,unreviewed,A2OVX9UW5WANQE,77,ham
5e3e2a118c18404982482cb76255a87b,cscw19-1-imageAndDescription-label,2019-03-12 16:20:54.686,Make the back of bus and airplane seats into interactive screens for entertainment.,3P7RGTLO6EKHTPUGESIOWO1FP7EAKV,unreviewed,A2OVX9UW5WANQE,83,ham
53a2784c138b414ba93807cb625c923f,cscw19-1-imageAndDescription-label,2019-03-12 16:24:03.893,Pots and pans could show temperature information and images of what is cooking inside. ,3P7RGTLO6EKHTPUGESIOWO1FP7EAKV,unreviewed,A2OVX9UW5WANQE,87,ham
427914b3dba54664a0fa24e5e7c3179f,cscw19-1-description-label,2019-03-13 20:16:35.945,I would put it on cars. People can contact the owner and leave any important information.,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unreviewed,A2P53AN2M8IWFP,89,ham
bc79130f323248ceab79890543be2809,cscw19-1-image-label,2019-03-22 22:17:41.862,Use it on a chest freezer to be able to list what's inside so you know without opening it. ,36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2O7V3NTBF9RRE,91,ham
d6f0239f0cc54b68a3e1c678b3897586,cscw19-1-imageAndDescription-label,2019-03-12 16:22:38.726,A grocery cart handle could be interactive and keep track of shopping lists and order totals. ,3P7RGTLO6EKHTPUGESIOWO1FP7EAKV,unreviewed,A2OVX9UW5WANQE,94,ham
3d40d8240ad84011ae81befc39213668,cscw19-1-image-label,2019-03-22 22:25:37.059,Use on bedroom doors so that each person could create a lock pattern to keep everyone else out.,36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2O7V3NTBF9RRE,95,ham
5426e628ae844569b408279875eab05b,cscw19-1-description-label,2019-03-13 20:14:02.925,"I would put it on storefronts. Potential patrons can interact, see hours, contact employees, etc.",3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unreviewed,A2P53AN2M8IWFP,97,ham
991ba3d1af384f00bed2bf09b3c53129,cscw19-1-image-label,2019-03-22 22:17:05.446,"Use it on kitchen chairs to change the design/pattern to match the season, or new place settings. ",36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2O7V3NTBF9RRE,98,ham
68733615021048f0be4e6250362a546f,cscw19-1-description-label,2019-03-13 20:19:26.479,I would put it on refrigerators. A person could check the contents and temperature without opening it.,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unreviewed,A2P53AN2M8IWFP,102,ham
c5933861dc7548bb8a3901edf29f94ab,cscw19-1-imageAndDescription-label,2019-03-24 03:43:42.124,A touchscreen coffee table that had built in coasters and customizable temperatures for hot/cold drinks.,3FTID4TN8L5T9DA1FY85EAW1H4LLYU,unreviewed,A32U64W0S9PUA3,104,ham
482a6be5c10c43758797d55d24440e3b,cscw19-1-imageAndDescription-label,2019-03-12 16:34:00.336,A mirror could incorporate a display that allows you to virtually try on different hairstyles and looks. ,3P7RGTLO6EKHTPUGESIOWO1FP7EAKV,unreviewed,A2OVX9UW5WANQE,105,ham
cbb81395c2bf49af94c8e75c45fa98a2,cscw19-1-imageAndDescription-label,2019-03-21 20:23:39.614,I would use it to made touch screen display on my shirt.And also i used it on my skin for get the results.,3ULIZ0H1VACIHIWDBMLPJYPUOS651K,unreviewed,A1XBAS3AXLFB5F,106,ham
088e0bb5632248379361909bc3357144,cscw19-1-description-label,2019-03-13 20:07:52.773,I would put it on pet collars. People can see information about the pet and it can contact the owner if lost.,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unreviewed,A2P53AN2M8IWFP,109,ham
bfaaf7f48b824bd0907090e309c9d9e3,cscw19-1-imageAndDescription-label,2019-03-21 20:35:42.496,I coated into the walls in houses and kitchen walls.Hence that be very useful to using a touch screen in wall.,3ULIZ0H1VACIHIWDBMLPJYPUOS651K,unreviewed,A1XBAS3AXLFB5F,110,ham
41e376fdc096458589272bd5b302dd14,cscw19-1-description-label,2019-03-13 20:09:18.075,I would place it on school desks. Assignments and personalized reminders could flash on the desk to help students.,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unreviewed,A2P53AN2M8IWFP,114,ham
7f0d835966824ce7ba8cf9fad98fc661,cscw19-1-image-label,2019-03-22 22:27:55.225,"Use on cupboard doors, and the refrigerator, to be able to lock the doors to keep people from eating between meals.",36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2O7V3NTBF9RRE,115,ham
99e86cedb2ac44faa3afeb51571feb59,cscw19-1-description-label,2019-03-13 20:06:09.287,I would put the coating on bathroom mirrors. When people wake up and brush their teeth they can see daily reminders.,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unreviewed,A2P53AN2M8IWFP,116,ham
ce04249a5662495881d433c6edc1c41c,cscw19-1-image-label,2019-03-22 22:16:06.792,"Use it on the refrigerator, so that you could have a running grocery list, leave notes for your kids/spouse/roommates. ",36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2O7V3NTBF9RRE,119,ham
9b4cdcb79237465b9667458bce21c8d0,cscw19-1-description-label,2019-03-13 20:11:47.232,"I would put it on outlets. Instead of flipping a switch a person could turn lights, fans, appliances on with a touch screen.",3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unreviewed,A2P53AN2M8IWFP,124,ham
2f5bbf3bd9a24e6e9794112004d6c7af,cscw19-1-image-label,2019-03-22 16:13:18.578,Painted over walls so that you can easily change the backgrounds of the walls as you would switch wallpapers on smartphones.,36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2RUHO7I7Y4XFA,124,ham
96e9aa3d53c44b6c8f39f93b6a85a9f5,cscw19-1-image-label,2019-03-22 22:24:19.845,On the inside of the kitchen cupboard door or closet door so that an updating chart of everyone's chores for the week could be seen.,36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2O7V3NTBF9RRE,132,ham
655be71d4e2e4250898fe9a829259781,cscw19-1-image-label,2019-03-22 16:11:21.207,"Smart sunglasses that can act as VR googles or show limited or small data like heartbeats per minute, weather, text messages and more.",36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2RUHO7I7Y4XFA,134,ham
3da4f5bb74b64d68a6bd2f8008953b74,cscw19-1-image-label,2019-03-22 22:20:24.271,"Use it on plain decorative pillows so that you can change the pattern on them, or change their color, to match different seasons, holidays, or decor.",36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2O7V3NTBF9RRE,149,ham
8222a7ba29e74fa48a5585f1b1cbd598,cscw19-1-image-label,2019-03-23 22:44:38.79,I would add a touch display to a bathroom vanity mirror. It would allow me to magnify the mirror to help me see my skin and hair up close when I am grooming.,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,A1KTPYX40PRLVW,157,ham
7d882f9962ce4ce6aa2bc8235f76f17b,cscw19-1-imageAndDescription-label,2019-03-23 22:43:24.161,"I would coat each room with it so that wherever I am when I get a good idea for a novel, I could just write it on the wall and save it to my preferred device.",3FTID4TN8L5T9DA1FY85EAW1H4LLYU,unreviewed,A1ING769NXJIHR,158,ham
bf1fe9fc9f0046bfac714d5198f7c375,cscw19-1-image-label,2019-03-23 22:41:39.132,I would add a touch screen to my refrigerator. It would be able to change the temperature of the refrigerator as well as have the ability to write and leave notes (like sticky notes).,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,A1KTPYX40PRLVW,183,ham
4d47e4427fd3412e9cbb87bfca3191a0,cscw19-1-image-label,2019-03-22 16:09:24.202,"Apply it to the windshield of a car. It can make it a smart windshield which can include a heads up display that can display relevant information such as google maps, gas level, fuel economy, mph, and more.",36FFXPMST9VFT3N9IQK9KR5SMDRHOM,unreviewed,A2RUHO7I7Y4XFA,206,ham
12328a92f9444cf7895ecc5c15739022,cscw19-1-image-label,2019-03-23 22:47:38.422,Adding a touch screen to a window. This would enable it to darken the window without the use of blinds or curtains. It could also provide protection against sun damage to skin and furniture by filtering out harmful sun rays.,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,A1KTPYX40PRLVW,224,ham
59e6c3638b814e9cb47ae49c43d3cfcc,cscw19-1-image-label,2019-03-23 22:51:04.626,"I would add a touch display to doors. It could allow you to lock or unlock the door by using a pattern, fingerprint scanner, or iris scan. It could also include an alarm or notification (as a security measure) if anyone tries and fails to access the door multiple times.",3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,A1KTPYX40PRLVW,270,ham
ff4c90a75cb048ce93a9c0494ec01f73,cscw19-1-imageAndDescription-label,2019-03-12 16:34:08.282,I would build a microwave that is connected to a refrigeration that would have a touch display that would have a built in menu. The menu would allow you to choose an item that you would like to eat. It would then transfer the item from the refrigerator to the microwave and cook it for you. . ,3P7RGTLO6EKHTPUGESIOWO1FP7EAKV,unreviewed,A2WQT33K6LD9Z5,293,ham
d1840c86eb60449a9b10fdd7047fa19b,cscw19-1-imageAndDescription-label,2019-03-12 16:39:45.932,"I would build a sweater that would have high powered rechargeable batteries in it that are powered by solar power when you are outside. This sweater would have a touch screen user interface on the front portion of the sweater. On the user interface it would display the current temperature, recommended comfort temperature that you can set the sweater to warm up to, and your preset custom temperatures that you like the most. With the touch of a button on the touch screen the sweater would warm you up to the desired temperature and would adjust the temperature based on whatever the ambient temperature is (such as putting out less heat when it detect's that the ambient temperature has risen). ",3P7RGTLO6EKHTPUGESIOWO1FP7EAKV,unreviewed,A2WQT33K6LD9Z5,698,ham
e8c5651d222a495ca91142cf34dc03ef,cscw19-1-imageAndDescription-label,2019-03-12 16:51:17.14,"I would build a keyboard that is completely touch screen based but each letter has it's own unique temperature and airflow associated with it that would make identifying each key without looking at the keyboard very intuitive. There would be a very small fan underneath the touch display of the keyboard and the fan would be vented out into four separate valves that would send airflow to the top left, bottom left, top right, and bottom right of the keyboard. Under each key there would be a different sized hole to accommodate the temperature regulated airflow that comes from the main air flow pipe. Touch screen key's that are more commonly used would have a larger hole underneath them which would be associated with a key that has more air pressure and a slightly warmer temperature compared to the other keys to make identify each key easier. ",3P7RGTLO6EKHTPUGESIOWO1FP7EAKV,unreviewed,A2WQT33K6LD9Z5,850,ham
cd87b00e9d8f42a8a75a18f2321e3a93,cscw19-1-imageAndDescription-label,2019-03-23 10:47:03.465,Use it on chair my office.,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,26,ham
854d247288c24b0299497290a6e70f02,cscw19-1-imageAndDescription-label,2019-03-23 10:45:47.814,Use it on window my house.,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,26,ham
d11b422fdb1044289fc1c2ac270aa400,cscw19-1-imageAndDescription-label,2019-03-23 10:50:24.628,use it tuning table my house,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,28,ham
e0acd37f9eb34ff398c1cdb0a2929324,cscw19-1-imageAndDescription-label,2019-03-23 10:43:29.565,use it on door living the room,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,30,ham
6bd030a18e9343adb846cfa3111ef405,cscw19-1-description-label,2019-03-23 09:33:53.177,Use it on furniture using bed.,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AUPRMVUM25CSP,30,ham
798897adada64c8c9d466fb52d905ea0,cscw19-1-imageAndDescription-label,2019-03-23 11:04:07.655,Use it on mirror on the table.,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,30,ham
0a41d6da5b3340c6937d818e87d004c7,cscw19-1-imageAndDescription-label,2019-03-23 10:56:49.655, Use it on Divide a large living.,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,33,ham
b206e2932df245908c89dee3b8f97c0d,cscw19-1-imageAndDescription-label,2019-03-23 10:44:54.465,use it on cabin a living the room.,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,34,ham
23082e731ca846ae9a72e61d4e6bd149,cscw19-1-imageAndDescription-label,2019-03-12 16:29:07.407,Entire desktops could be used as a computer display.,3P7RGTLO6EKHTPUGESIOWO1FP7EAKV,unreviewed,A2OVX9UW5WANQE,52,ham
7a694ff300b346c699fd103caa4ba3d2,cscw19-1-imageAndDescription-label,2019-03-23 22:57:22.179," Users can project their desktop onto a flat surface and control it with ... But here's what's really cool: To control it you simply tap on the projected image. ... It could help stores display interactive product information after ... ""By making it possible to turn any surface into a touch screen",3VGZ74AYTGN0KIVV8FT04RZAIZHCG7,unreviewed,A1PT6264PIYFCI,298,spam
f2c2bcc5dc3c4ef7b63323a0293a1858,cscw19-1-imageAndDescription-label,2019-03-13 13:31:47.489,foo,debug,unreviewed,max,3,spam
8b9b143a26394170b0dc40c495ac7d42,cscw19-1-imageAndDescription-label,2019-03-22 16:36:18.575,good,3URJ6VVYUPULHRZE3J0QQ2WOH85O47,unreviewed,A1PC5HFTBIR2QA,4,spam
63f9c93659fe4c1da30862ecb6701d73,cscw19-1-imageAndDescription-label,2019-03-12 16:19:12.91,test,debug,unreviewed,max,4,spam
2102c24008d14b6b9b2a49c3a1da18d3,cscw19-1-description-label,2019-03-19 11:59:29.062,clean,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,A1IBQ7MUUTWLS9,5,spam
aeee9a44ca7743e9844e9489ba5a9d47,cscw19-1-image-label,2019-03-23 23:05:31.933,GREAT,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,5,spam
00b553fcc0ca4615a801bdd7da892375,cscw19-1-imageAndDescription-label,2019-03-12 10:59:33.396,Shoes,322ZSN9Z5GR1UJ4MZ0J1X2KYC354T4,unreviewed,A1053TFZ0N36YJ,5,spam
fd7d1429367b47afb158776e90e4e574,cscw19-1-image-label,2019-03-23 22:39:33.089,I LOVE U,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,8,spam
40ab1fd90fbf4bddba4f227955fdf7f4,cscw19-1-imageAndDescription-label,2019-03-17 06:38:37.842,hello from,testhit,unreviewed,testworker,10,spam
5e50792400d541a0a358d6234a26c0c7,cscw19-1-imageAndDescription-label,2019-03-16 15:10:25.776,how are you,testhit,unreviewed,testworker,11,spam
c974e4858dc74393a693060b111a5511,cscw19-1-description-label,2019-03-23 11:50:18.017,i like food,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AS3TZQF4X6ZK,11,spam
adb247e9e6a945e1b4330c2299842dbd,cscw19-1-imageAndDescription-label,2019-03-24 02:39:22.606,LIVING ROOM,3FTID4TN8L5T9DA1FY85EAW1H4LLYU,unreviewed,AY8JXIKA2CXM4,11,spam
2957dd1b4083456a9eb61bec3bd7811b,cscw19-1-image-label,2019-03-23 11:18:32.732,i like dress,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,12,spam
18c5693ebd764917847f89bc417514d0,cscw19-1-image-label,2019-03-23 11:15:25.97,i like games,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,12,spam
6795ff11176e453ab826080bfff1bb52,cscw19-1-imageAndDescription-label,2019-03-12 12:55:12.189,paly cricket,testhit,unreviewed,testworker,12,spam
263514acbf274f3fa793d2e0469bbb34,cscw19-1-imageAndDescription-label,2019-03-12 12:49:48.028,some country ,testhit,unreviewed,testworker,13,spam
a336e2b6a37a44aeba86e123fcc5f548,cscw19-1-image-label,2019-03-23 11:16:16.987,i like friends,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,14,spam
7c03fc12bf4049ceb1e056e62dce1e9a,cscw19-1-imageAndDescription-label,2019-03-12 12:20:46.963,flower and shoes,testhit,unreviewed,testworker,16,spam
4c67831b210f4a9e89f176045a9b3d85,cscw19-1-description-label,2019-03-23 11:31:08.183,i like education,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AS3TZQF4X6ZK,16,spam
c114408cefed4b01859b5faeca489b7a,cscw19-1-imageAndDescription-label,2019-03-21 11:08:14.571,create the drama.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,17,spam
8d6e1cd5a33448c6b7d3932b8a8c44fe,cscw19-1-description-label,2019-03-23 11:33:16.849,i like my husband,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AS3TZQF4X6ZK,17,spam
59009ab438c140c2a8d0bd7c4acec1b6,cscw19-1-imageAndDescription-label,2019-03-19 10:34:02.682,IT IS SO USEFULL ,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,ABI7LAZ5192UL,17,spam
1e4da860da1e4fb6a1721278427d1941,cscw19-1-imageAndDescription-label,2019-03-12 12:28:16.171,some type of talk,testhit,unreviewed,testworker,17,spam
5c613c6824f24e4598a62905c9b20258,cscw19-1-image-label,2019-03-23 22:40:43.321,GREAT IDEA TO HELP,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,18,spam
404f62c4997e428c9529c7e04b5753e9,cscw19-1-imageAndDescription-label,2019-03-23 09:53:55.081,make a box as a car,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2IQ7D8VNHWVN3,19,spam
4fef898682c947b1852b16e969e2acd4,cscw19-1-imageAndDescription-label,2019-03-12 12:45:43.511,Some talk about tea,testhit,unreviewed,testworker,19,spam
105e4dd340854b4c9305520650f8ae00,cscw19-1-image-label,2019-03-23 22:40:10.236,TO BE A GOOD PERSON,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,19,spam
d1912a535ea34b74948cc36060735444,cscw19-1-description-label,2019-03-23 11:33:58.231,my work is very hard,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AS3TZQF4X6ZK,20,spam
674ac0cb4d4c4f7fbaf34c782f25f690,cscw19-1-image-label,2019-03-23 11:12:35.751,TV is very important,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,20,spam
434f87622d3f4f1697c8fd2d18c43c28,cscw19-1-imageAndDescription-label,2019-03-21 11:09:36.231,create the love song.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,21,spam
236878e4a5b44481a9ef5bc96ab65b9f,cscw19-1-description-label,2019-03-23 11:32:36.766,my family is very poor,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AS3TZQF4X6ZK,22,spam
a49cd5daf2bc493aa4d88d8fe9d0b296,cscw19-1-imageAndDescription-label,2019-03-21 11:08:39.428,create the comedy film.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,23,spam
4b5c0197129e4addb82933072c4aa7ea,cscw19-1-imageAndDescription-label,2019-03-21 11:07:49.916,creative the rock song.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,23,spam
0c069d4053294b398e85b55df1bdae34,cscw19-1-imageAndDescription-label,2019-03-21 11:09:15.834,create the couples song.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,24,spam
667840ca45ce4c33850bf80fb2011281,cscw19-1-imageAndDescription-label,2019-03-21 10:54:07.791,creative the album song. ,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,25,spam
405bb5f3c0994f45962ffafdab5662ec,cscw19-1-imageAndDescription-label,2019-03-21 11:05:59.726,creative the fight movie.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,25,spam
90ffb278dd374b78a561411f00aee2a0,cscw19-1-image-label,2019-03-23 11:01:50.931,i like food it is healthy,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,25,spam
bac15ca2ec9b4884a15ff96086e3f8ec,cscw19-1-imageAndDescription-label,2019-03-21 11:10:48.57,create the sentiment movie.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,27,spam
f6cbcd0184774b3ebc5fc21e44fab3d7,cscw19-1-imageAndDescription-label,2019-03-12 12:18:57.591,this is an idea about plant,testhit,unreviewed,testworker,27,spam
d15d5c5364f84e21a95b688027271ef2,cscw19-1-imageAndDescription-label,2019-03-21 11:10:08.914,create the mother love song.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,28,spam
5dd65d90d5c24684802f2a99fde86835,cscw19-1-imageAndDescription-label,2019-03-21 11:04:07.542,creative the art collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,28,spam
2350d4c8f4974d97b1c840870b627f76,cscw19-1-imageAndDescription-label,2019-03-21 11:06:58.932,creative the new album song.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,28,spam
25a67ed6c37f4d42bcd669804b5216ba,cscw19-1-imageAndDescription-label,2019-03-23 10:07:17.824,tare a cloth to catch a fish,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2IQ7D8VNHWVN3,28,spam
af8e2e43f81341b7b21dfbbbd5de7e33,cscw19-1-imageAndDescription-label,2019-03-14 09:08:20.293,This is an idea about plants,debug,unreviewed,max,28,spam
