ID,DESCRIPTION,STATUS,CREATED,WORKER_ID,TRIGGERED,PREDICTION
d19dd4ee4cb749e69d98e41918690182,"
seat cushions",unusable,2019-07-22 17:28:55.148,AVPW7AXI9AFSM,"['Charcount', 'without verb or adj', 'without verb or adj unigram']",Spam
da605aadd019480888a2b9d7eef9b215,It can be used to help create procedurally generated summaries of on screen action for the visually impaired.,usable,2019-07-22 17:29:27.509,AUFUUD4WG9CVO,[],Ham
68c2f8d224ed44fb8c3c9b110f233a8a,"It could have uses to create better ""flow"" in hospitals, specifically emergency rooms, as to make sure people are being treated quickly, and effectively.",usable,2019-07-22 17:30:41.613,AUFUUD4WG9CVO,[],Ham
366597001ce148e29578bebdc968f56d,"Replacing umpires in baseball, due to better strike/ball detection.",usable,2019-07-22 17:31:15.552,AUFUUD4WG9CVO,[],Ham
5ec3de230dcb42ad9b0d3b1527988eae,"Make curtains out of it, to display custom art.",usable,2019-07-22 17:34:32.417,AUFUUD4WG9CVO,[],Ham
101de682a9dd4e6bac3106eadb55556e,"This technology could be used as a security measure in people's homes. Specifically, there could be suspicious movement patterns implemented (slow, hunched over, face covered) to recognize when a break in or burglary is occurring. ",usable,2019-07-22 17:34:48.454,A13JMFIKC0UKYS,[],Ham
26bc0e8e1f334794960ffd17ef32ad5c,"Large scale portable movie screens, designed to be hung inside or out.",usable,2019-07-22 17:35:33.494,AUFUUD4WG9CVO,[],Ham
7de95dc51a014c1ea1fe0ec0953646f2,This technology could be used for parents with small children in theme parks or other large venues in case of their child being stolen or lost. They would be able to locate their missing child.,usable,2019-07-22 17:35:40.745,A13JMFIKC0UKYS,[],Ham
b5673983d9e641e784554f65d280e433,"Customizable clothing, anything from high fashion to Halloween costumes.",usable,2019-07-22 17:36:06.939,AUFUUD4WG9CVO,[],Ham
2e80686075b0412f84b4e57fa51eeb9c,"
yarn",unusable,2019-07-22 17:36:50.808,AVPW7AXI9AFSM,"['Charcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']",Spam
79f74fd74a03400e8d570b31508625b0,This technology could be used to examine cars and traffic patterns in certain areas to determine optimal routes or better construction paths. ,usable,2019-07-22 17:36:52.014,A13JMFIKC0UKYS,[],Ham
a0cb747f1f2c408cacd73ff8659244fb,"
'glowing' sting/yarn",unusable,2019-07-22 17:37:07.449,AVPW7AXI9AFSM,[],Ham
8ac72ffe69304d1d8ead835f0258b949,"
favorite you tube video on your shirt",unusable,2019-07-22 17:37:32.461,AVPW7AXI9AFSM,[],Ham
3f1711a1c28f493f8ece7781c2d3319e,play any gif on a t-shirt,unusable,2019-07-22 17:37:41.703,AVPW7AXI9AFSM,[],Ham
9d005db5863241388249dd98aae150ba,This technology could be used to help professional swimmers improve on their different swim strokes and techniques based on movement patterns.,usable,2019-07-22 17:37:42.825,A13JMFIKC0UKYS,[],Ham
5df8ec0a0fcb42418c3615b597cdd0e8,"Clothing that can be ""turned on"" to designate impairments such as deafness for easier interaction with groups such as law enforcement.",usable,2019-07-22 17:38:06.828,AUFUUD4WG9CVO,[],Ham
4ae01ad7e18942a185d7e0e89fb76629,"
put things from your photo/video library on your shirt",unusable,2019-07-22 17:38:10.241,AVPW7AXI9AFSM,[],Ham
92d245e5e99a4cd195dcdd97c16d1e86,This technology could be used for rehabilitating people with muscular injuries by examining their movements and areas in which they struggle with certain movements or exercises. ,usable,2019-07-22 17:38:40.146,A13JMFIKC0UKYS,[],Ham
d7733c0894c641c885418aa3f006256b,"Lightweight, customizable photo frames, that can't be broken.",usable,2019-07-22 17:39:16.732,AUFUUD4WG9CVO,[],Ham
13011ede76c94fda84636093f83337a4,This technology could be used for psychological study to examine the correlation between social behavior and body language and movement.,usable,2019-07-22 17:39:23.667,A13JMFIKC0UKYS,[],Ham
da90b69a25f84daa89ae95d1746cb9ea,"
say a phrase out loud, have that image pop up on your shirt",unusable,2019-07-22 17:39:36.537,AVPW7AXI9AFSM,[],Ham
c4ef3f2153b347cc9ca18a49d3af607d,A children's game pad for learning games.,usable,2019-07-22 17:40:01.483,AUFUUD4WG9CVO,[],Ham
6447193a6d064d7fb608f82fb68c2dc9,A portable dance dance revolution board.,usable,2019-07-22 17:40:18.812,AUFUUD4WG9CVO,[],Ham
90e7a5d4742848d1af01cdbe60d4f24c,This technology could be used to help more accurately mimic movements of real limbs to aid in the creation of realistic prosthetic pieces for amputee victims. ,usable,2019-07-22 17:40:29.971,A13JMFIKC0UKYS,[],Ham
403bdb8c598e4ea4969736ad9d062fa7,This technology could help find missing people by facial and bodily recognition technology. ,usable,2019-07-22 17:41:16.719,A13JMFIKC0UKYS,[],Ham
11eae0b27fac40fd8dbfeb4b34979577,"Integration into high end board games and other tabletop games, to cut down on setup and ""fiddly bits"" time.",usable,2019-07-22 17:41:19.22,AUFUUD4WG9CVO,[],Ham
e4adee11409f442f90be20084bfe7eb2,This technology could be used to track and study endangered animals and their movements.,usable,2019-07-22 17:42:12.429,A13JMFIKC0UKYS,[],Ham
b2faee0ca84245a5bc5e84ac5b8b0668,This could be used in businesses to prevent theft. ,usable,2019-07-22 17:42:32.998,A13JMFIKC0UKYS,[],Ham
a6ec4594bb3048e9bdbff677ea85a531,Lightweight palm pilot/blackberry style planners for keeping notes and lists in.,usable,2019-07-22 17:42:49.118,AUFUUD4WG9CVO,[],Ham
f2a5961c989d49e2bfa39bcc76f44503,Children's iPad equivalent.,usable,2019-07-22 17:42:59.52,AUFUUD4WG9CVO,[],Ham
d03eceea56ad4ba69026738339ec810f,This could be used on displays in clothing stores to preview different color clothing items.,usable,2019-07-22 17:43:50.418,A13JMFIKC0UKYS,[],Ham
b8f9b89c1426499bb3444f3025299504,This could be used on car interiors on headrests and dashboards to provide GPS or entertainment and games.,usable,2019-07-22 17:44:29.542,A13JMFIKC0UKYS,[],Ham
06e756e3248544ccb55220e2a974a522,"Large corporations could make ""marketing"" clothing that pays you to wear their logo/deals/etc., most likely in the for in store credit.",usable,2019-07-22 17:44:34.021,AUFUUD4WG9CVO,[],Ham
56bab3f456074dd78242ddebe272efc9,This display could be used in stores on carpet samples to see different colors and types of product.,usable,2019-07-22 17:45:15.118,A13JMFIKC0UKYS,[],Ham
abbffdc1e2f24e559685bf8c2f58c79f,"A ""window"" on a door or wall, that allows you to see through a camera on the other side. Allowing you to watch your kids from the next room, or even just have a pizza sized peephole at your front door.",usable,2019-07-22 17:46:22.491,AUFUUD4WG9CVO,[],Ham
571b7c02d3c144ffa04ca073d5ed0e04,This can be used in hotels to wake up in the morning and order breakfast right from your pillow or sheets as you decide to pull it open.,usable,2019-07-22 17:46:37.467,A13JMFIKC0UKYS,[],Ham
9614a16c7b2e44cebca3ee339b044c83,This could be used to watch videos on a fabric tent when camping for entertainment.,usable,2019-07-22 17:47:11.242,A13JMFIKC0UKYS,[],Ham
7a7c43b295ab431e9ea39b454efd170d,This could allow companies to have employees use this technology for their uniforms customization in order to change it periodically.,usable,2019-07-22 17:48:39.923,A13JMFIKC0UKYS,[],Ham
855e11ccf97b4257ac422e572cf4bc26,This could be used to relieve dogs of anxiety when their owners are not present. This could be done in the form of a blanket or a dog bed with their owner's voice playing upon approaching.,usable,2019-07-22 17:49:24.838,A13JMFIKC0UKYS,[],Ham
0d2982adbeb548e19ae9c4f8c2bd3587,This technology could be implemented onto window curtains in order to change the color and design as you want rather than buying new curtains.,usable,2019-07-22 17:50:07.844,A13JMFIKC0UKYS,[],Ham
e5d9044ce473417eba21cf5539e3bf75,This technology could be used on hats in order to change the design or logo.,usable,2019-07-22 17:50:35.208,A13JMFIKC0UKYS,[],Ham
48c9268d8018416fb304935360aff864,This can be used as a game board to play checkers or chess or any such type of game.,usable,2019-07-22 17:52:08.286,A13JMFIKC0UKYS,[],Ham
9fd9b7aa56d742ac9c068ff21dbc5623,This could be used as changeable and interactive wall art via a large tapestry.,usable,2019-07-22 17:52:49.947,A13JMFIKC0UKYS,[],Ham
418167b316db4cf2a767cebc67cacc31,"This could be used as a table cloth and the image could be changed based on the occasion. For example, holidays such as Christmas and Thanksgiving. ",usable,2019-07-22 17:53:40.867,A13JMFIKC0UKYS,[],Ham
d58bbed635784a5482eb583905a1a0de,This could be used as a tree skirt around a Christmas tree that can play videos with Christmas songs as well as a slideshow of different festive images.,usable,2019-07-22 17:54:15.941,A13JMFIKC0UKYS,[],Ham
2205ebc3015745ee8423fe61193de213,This could be used on a dress tie in which you could change the design on it based on a touch selection rather than having a bunch of different ties. ,usable,2019-07-22 17:56:27.66,A13JMFIKC0UKYS,[],Ham
9b864b503f6d4da29ec70cf08710ecaf,"This technology can be pest disturbing specific areas e.g raccoon, rats etc.",usable,2019-07-22 17:56:39.588,A3ICFFGBUY4WP9,[],Ham
d11754319e854db889c874fe49984a4b,It can detect movement and consequently raise alarm for secured areas,usable,2019-07-22 17:57:26.796,A3ICFFGBUY4WP9,[],Ham
1525693bcd0843d88da417da009d7e04,This can be used as a shower curtain to be able to change the design periodically. ,usable,2019-07-22 17:57:39.201,A13JMFIKC0UKYS,[],Ham
471d5e35c9ca492b8112092b5a0f114c,It can also used to detect underwater animal by placing it under the boats.,usable,2019-07-22 17:58:31.094,A3ICFFGBUY4WP9,[],Ham
a61585069260485cb6aec99317bed2f1,It can also help to safeguard pets at home. It will prevent them from going to unwanted parts of the home,usable,2019-07-22 18:05:09.463,A3ICFFGBUY4WP9,[],Ham
6133f2536b4440cf8584205f8435d615,It will be very useful to train sportsmen as the can be properly shown the desired moves at any point in time.,usable,2019-07-22 18:13:56.853,A3ICFFGBUY4WP9,[],Ham
19a7dcbb38204a66ac9a06919656c7d9,"
It can be used to project movies while at camp since it is easier to wrap around",usable,2019-07-22 18:14:34.873,A3ICFFGBUY4WP9,[],Ham
2a28f5cea80b4562b69737616276eadc,"With the connection of mobile phones with it, multiple conference calls can be made with it",usable,2019-07-22 18:15:38.981,A3ICFFGBUY4WP9,[],Ham
6e8dca62222f4511b615c4fca25ccaa4,The fabric will be great for publicity and advertisement. People can sign up with companies to have their products displayed their cloths and they move around with it.,usable,2019-07-22 18:20:14.247,A3ICFFGBUY4WP9,[],Ham
b50e010e85384647a5c6cb3366d53b68,"
It is a wonderful way to present ideas. I mean, you have rolled up in your pocket and you can easily sell your Idea to anyone on the go!",usable,2019-07-22 18:23:41.387,A3ICFFGBUY4WP9,[],Ham
e384a3947eb54746abbeca4b312fbc51,This could be used for predicting weather patterns,usable,2019-07-22 19:01:45.452,A1DY3EW6Q0B5K5,[],Ham
12d5580bad4940d192bfd50215f3f703,"seamstresses might benefit from this. learning how to sew specific things, like hems.",usable,2019-07-22 19:04:53.13,A1DY3EW6Q0B5K5,[],Ham
eb7c1ef4f861430e8cc72f30722fe6df,"this could be used for precision movement, like surgery to remove a tumour",usable,2019-07-22 19:07:31.433,A1DY3EW6Q0B5K5,[],Ham
68ca577d67ea43f2946bc5a392a92c0a,video game players might be able to use this technology,usable,2019-07-22 19:08:40.454,A1DY3EW6Q0B5K5,[],Ham
a767233fcb444496b2efd99c4e597b0b,a way to display snapchat filters on your face,usable,2019-07-22 19:10:57.787,A1DY3EW6Q0B5K5,['without verb or adj unigram'],Spam
1e732e262916402ca4a091ac4b8c2c68,"
add images to clothes. ",usable,2019-07-22 19:11:29.641,A1DY3EW6Q0B5K5,['without verb or adj'],Spam
c0dcc44b7a3d49b2801c2f012af94126,a new way to advertise by projection logos and such,usable,2019-07-22 19:11:54.576,A1DY3EW6Q0B5K5,[],Ham
c596ab86e26a4c7faef997f2580fa38e,post information about businesses on this fabric,usable,2019-07-22 19:16:31.86,A1DY3EW6Q0B5K5,"['without verb or adj', 'without verb or adj unigram']",Spam
2b0291df2b8a4b69b858eb1a07cd89f6,player info on sports uniforms during games,usable,2019-07-22 19:19:05.411,A1DY3EW6Q0B5K5,"['without verb or adj', 'without verb or adj unigram']",Spam
6662c2f874004b289315e77c7bc7c55f,Track athletes too detect there performance and speed,usable,2019-07-22 20:16:55.339,A3W6T1WDYXMR3,[],Ham
3dda0251dde6426a981b7599da34141f,Detect which cars go by day after day in order to help traffic flow,usable,2019-07-22 20:18:08.332,A3W6T1WDYXMR3,[],Ham
5d80609386fb46dcb30349dcac7f1ddd,Use it in a school playground to see if you need to expand the swings and other equipment,usable,2019-07-22 20:18:39.411,A3W6T1WDYXMR3,[],Ham
cd4fe57ffb9c40f8ab6ec740999c756b,"
Use it in a dog park to detect the types of dogs and the frequency in which each type comes and what they typically do there",usable,2019-07-22 20:19:19.898,A3W6T1WDYXMR3,[],Ham
1fa8fcf7846046648de90010c26fc8ce,"
An employer can use it to track what their employees are doing on a day to day basis and also exactly what time they come and go.",usable,2019-07-22 20:20:10.248,A3W6T1WDYXMR3,[],Ham
58f21086e8754519bc11c32adc86e1d1,"
Use it to detect what places on a the wall get hit the most by hockey players or even baseball players.  This way you can reinforce those areas a bit more.",usable,2019-07-22 20:21:21.143,A3W6T1WDYXMR3,[],Ham
e6fdbe3c31df47d096bc599673eb055e,"
Analyze the efficiency of farm equipment as they work the fields.  Compare one brand to another to see which might be the fastest and most reliable.",usable,2019-07-22 20:22:32.317,A3W6T1WDYXMR3,[],Ham
4bbbcef0766547b28bf7e273443d6992,"
Mount it on top of a car to analyze the potential dangers that an automatic car would come across, like pedestrians and animals.",usable,2019-07-22 20:23:25.102,A3W6T1WDYXMR3,[],Ham
1bcb8071fe634a2ca55e523062e51766,"
Compare the herding abilities of different dogs and see which need more experience dealing with sheep and cattle.",usable,2019-07-22 20:24:18.684,A3W6T1WDYXMR3,[],Ham
988deb713fde4523bb6b42961fa70d3b,"
It could really closely analyze magicians doing card tricks in order to help them get even better at moving cards around.",usable,2019-07-22 20:24:57.367,A3W6T1WDYXMR3,[],Ham
cbf54e0001db45289f536167fe48efad,Grocery stores could use it to view where customers walk most often.  They could put up certain displays in these high traffic areas.,usable,2019-07-22 20:25:54.112,A3W6T1WDYXMR3,[],Ham
7dd90a4494f949b9bc58e198aa51fa8e,You could use it for home security system to alert you when there is a potential trespasser.,usable,2019-07-22 20:26:38.03,AA87I4LIAG09P,[],Ham
dc86b2518d9449f39d42b1c7345e8c85,"
Casinos could see which slot  machines are used trhe most",usable,2019-07-22 20:26:58.567,A3W6T1WDYXMR3,[],Ham
bc96417130fc4b7791e3068c14216948,"
You can use it to make sure your dog is safe from other wildlife.",usable,2019-07-22 20:27:48.462,AA87I4LIAG09P,[],Ham
24ba8a5beadf405aaaa459df72591a00,"
It could be used as a wildlife watcher, for hunters or wildlife enthusiasts.",usable,2019-07-22 20:28:28.611,AA87I4LIAG09P,[],Ham
d5d3f9ec773443deaddaaa068b460ba5,"
You could position them in treetops to identify birds, which would be helpful for birdwatchers or scientists who track types of animals in certain areas.",usable,2019-07-22 20:30:11.743,AA87I4LIAG09P,[],Ham
86563b99605f4d0b803ebd8142f6829e,"
It could be used to make sure that wildlife in a protected area is not hurt or acting erratically. ",usable,2019-07-22 20:31:21.633,AA87I4LIAG09P,[],Ham
db640acfe79c4b0fab4e426f5712a967,"
It could be used to make sure that hunters do not hunt in protected areas.",usable,2019-07-22 20:31:36.239,AA87I4LIAG09P,[],Ham
659039b0c4024155858f1535ebe56197,We could use a few cameras pointed at the same location to track peoples movement. The way they move their hands and legs while they walk this way we could get information to tell if that same person is walking in the area.,usable,2019-07-22 20:31:41.481,A10O5YR01H865K,[],Ham
6b3e99029ec346bc9cf3ae9d8bd0534a,"
It could be used to watch players play basketball and determine the best curvature of a ball in order to make it into the net,",usable,2019-07-22 20:33:02.836,AA87I4LIAG09P,[],Ham
e2efe0ecd89640ff9be803c09e2f2e4b,"
It could be used to identify unauthorized drones. ",usable,2019-07-22 20:33:27.24,AA87I4LIAG09P,[],Ham
7ac3717118db446d8be6d5f31b7507b0,There could be a device that uses multiple infrared lasers to track movement of people in front of a building. based off of how fast the people move and swing there arms we could determine them uniquely.,usable,2019-07-22 20:33:32.007,A10O5YR01H865K,[],Ham
5dcce0dc29264527a511965eb7dfa2eb,There could be a few speakers and microphones set up in a circle across the way from another building. The speaker can sound out low frequency sounds that people can not perceive.  The microphones could then pick up the information from the speakers about how fast the sound was reflected back off the building to have a static number and then how fast is reflected back from other directions from the other speakers and microphones to be able to sense when people are walking by. Maybe this could also be a way to tell how fast a person is moving.,usable,2019-07-22 20:36:56.799,A10O5YR01H865K,[],Ham
f2c9aee6328048a28bb91927ad06729e,This could be used to create a pattern for people who embroider hoops of fabric. ,usable,2019-07-22 20:38:28.015,AA87I4LIAG09P,[],Ham
76b3fa9a12354350a8e545c21761de19,It could used as new way to show home videos. ,usable,2019-07-22 20:39:58.378,AA87I4LIAG09P,[],Ham
932ec1c0ac4648dd911f1aa43e4700f3,"
It could be used to render photographs onto canvas, so that painters could manipulate the colors of the picture with paint (kind of like a manual version of digital art).",usable,2019-07-22 20:41:26.925,AA87I4LIAG09P,[],Ham
dfd6f8d0d6fc4dbc8fe5602e22c3a694,It could be used in conjunction with funerals/end of life events for displaying photos of the deceased.,usable,2019-07-22 20:43:18.964,AA87I4LIAG09P,[],Ham
fb8075be205f4fca9a2e5cd602d2942f,"Technology could be used for space research / exploration, tracking the movement of objects like meteors and asteroids.",usable,2019-07-22 20:44:16.922,A2J18K5IUQ2K4G,[],Ham
8a86af79233b41daaeb5e05f96466969,Technology could be used to better track and understand migration patterns for various animals. ,usable,2019-07-22 20:45:11.351,A2J18K5IUQ2K4G,[],Ham
8cebf8e436ae454e95b89ae1ebea6ad7,It could be used by people who want to create their own t-shirts using their own images. ,usable,2019-07-22 20:45:33.902,AA87I4LIAG09P,[],Ham
029eb76060b94a6ab69daec66ddd295e,Technology could be used in sports to help improve physical condition and identify optimal movement patterns for each individual to avoid injury.,usable,2019-07-22 20:45:59.759,A2J18K5IUQ2K4G,[],Ham
1c86d91c12da4d96a54d49fc8b190a3f,Could be used to track animals in the wild for research,usable,2019-07-22 20:46:20.808,A2J18K5IUQ2K4G,[],Ham
ffcb551ab2014cf3851ae4972b39f2e6,"
Crafters could use it to create a variety of products, such as tapestries of fabric magnets.",usable,2019-07-22 20:46:59.311,AA87I4LIAG09P,[],Ham
d09eb8113dc7462a8bc0e1f215c0b546,"
It could be used in cars if you don't have video players in the back for your kids. You could put a video on the back of fabric seats.",usable,2019-07-22 20:48:37.559,AA87I4LIAG09P,[],Ham
009b069617514dd4b1ca9d658a16fa7d,Technology could be useful for fashion and DIY creativity from consumers ,usable,2019-07-22 20:53:22.874,A2J18K5IUQ2K4G,[],Ham
5098586ead2a4a2fa0348ecef226e591,"Fabric could be useful in sports, or for fans, to have a jersey that could change number and player on command",usable,2019-07-22 20:54:21.365,A2J18K5IUQ2K4G,[],Ham
59763e92837d49e482edba2d2214b99e,Technology could be useful for branding in various businesses. To have their name and logo on various fabrics located at their business ,usable,2019-07-22 20:55:02.751,A2J18K5IUQ2K4G,[],Ham
89c57097cf03495fa23b1c803cecca9f,Could be useful in law enforcement to warn civilians of a prominent threat,usable,2019-07-22 20:56:16.321,A2J18K5IUQ2K4G,[],Ham
c23bc43955124251824235f1b8db6843,"Could be used in construction, worn by workers to alert drivers to caution",usable,2019-07-22 20:56:39.458,A2J18K5IUQ2K4G,[],Ham
3d708ac6e05f46b39d2d8dab0b91ec53,"Could be used in consumer home decor, where the person would have the ability to change the surface of their various furnishings like curtains, bedsheets, towels etc",usable,2019-07-22 20:57:12.801,A2J18K5IUQ2K4G,[],Ham
091b1a5a9f7440ed9e6921eb78c699af,Could reduce waste in various businesses or events by only having to program a new sign instead of using other resources,usable,2019-07-22 20:58:29.892,A2J18K5IUQ2K4G,[],Ham
e06cebbbc378494f9221d9d5ac76d430,Could be synched with fitness devices to changed based on vital signs & or exercise goals ,usable,2019-07-22 20:59:29.898,A2J18K5IUQ2K4G,[],Ham
1320756750944ce1a67dc2251a9abfa2,This technology could be used as unsuspecting devices in places such as subways and concert venues to detect odd movements that could be related with crime attempts.,usable,2019-07-22 21:01:39.663,A2B227N1NQYS56,[],Ham
b754adb178584793b761558fd728e603,This device could be used in a home of dog/cat owners so they can see what is the route that their paths usually take when the owners are not home.,usable,2019-07-22 21:02:32.326,A2B227N1NQYS56,[],Ham
7f2b778b06324dcdb5cc41b1af5e0dc0,"Something like this could be added near the doorway of a newly opened business, in order to help the owners identify what is the prime time of their business and create a better marketing plan based on when they have the most customers.",usable,2019-07-22 21:03:39.427,A2B227N1NQYS56,[],Ham
95b0d7bf5b0145efabb414e8f020bc91,Design it to detect the furtive movements of those contemplating or engaging in criminal activity.,usable,2019-07-22 21:03:42.51,A2PUL3ZDXOW0VZ,[],Ham
39e8582e7e9b4d8b9bf1d28406aed5a8,"A device like this could be added to a woman's purse or backpack so she gets alerted of movement near her when she's walking home alone, for example, without alerting the person following her.",usable,2019-07-22 21:04:23.921,A2B227N1NQYS56,[],Ham
3ace4c5f3d984817b95ceb87e2d5fd69,"This type of device could be used when a homeowner has a pest problem in their house, such as mice or squirrels sneaking in their basement. The device would identify the pest's pattern so the owner knows when is the best time to set up a trap.",usable,2019-07-22 21:05:53.42,A2B227N1NQYS56,[],Ham
1e86a50d67d74bb0b63808dd10744ecb,This type of device could be place on top of houses or building to identify unwelcome drones who might be taking shots/videos without the consent of the residents.,usable,2019-07-22 21:06:34.122,A2B227N1NQYS56,[],Ham
04ac441be70344359ef131158db73fc7,"This device could be placed in a baby's bedroom in order to make sure the baby isn't getting out of his crib at night, since a camera might not pick up his movements in the dark or the sound if he's quiet.",usable,2019-07-22 21:07:30.444,A2B227N1NQYS56,[],Ham
